"id","category","tt_no","employee_id","reason_details","status","created_by","created_at","approved_val","approved_by","approved_date","edited_by","edited_at","device_sl_no","delivered_val","delivered_by","delivered_date","dev_assigned_val","dev_assinged_by","dev_assigned_date","trouble_ticket_id"
225,"Laptop Battery","2025101228138","02-1723","Need a laptop battery.",1,"02-2181","2025-10-13 09:30:53+06",1,"02-0186","2025-10-13 11:27:27+06",NULL,NULL,"K2202N0108455",0,NULL,NULL,0,NULL,NULL,27950
224,"Mouse","2025093028097","02-2403","The old mouse is damaged. need a new mouse.",1,"02-2181","2025-10-07 15:22:25+06",1,"02-0186","2025-10-13 11:27:33+06",NULL,NULL,"2322LV002ZY9",0,NULL,NULL,0,NULL,NULL,27909
223,"Mouse","2025092128055","02-0205","The Old mouse is damaged, needs a new mouse.",1,"02-2181","2025-10-06 13:58:11+06",1,"02-0186","2025-10-13 11:27:38+06",NULL,NULL,"2446TKH04UJ9",0,NULL,NULL,0,NULL,NULL,27867
222,"UPS Battery","2025093028091","02-1573","Need a UPS battery for Bogura OC.",1,"02-2181","2025-10-06 13:55:28+06",3,"02-0186","2025-10-13 11:27:45+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 14:28:07+06",0,NULL,NULL,27903
221,"Mouse","2025093028098","02-0022","The old mouse is damaged. need a new mouse.",1,"02-2181","2025-10-06 11:33:43+06",1,"02-0186","2025-10-13 11:27:49+06",NULL,NULL,"5CD4024CKG",1,"02-2181","2026-01-07 14:27:48+06",0,NULL,NULL,27910
220,"Mouse","2025092228061","02-1160","Need a mouse.",1,"02-2181","2025-09-28 10:10:58+06",1,"02-0186","2025-10-13 11:27:55+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 14:27:42+06",0,NULL,NULL,27873
219,"SSD","2025091528033","02-0590","The old SSD is damaged. A temporary SSD has been assigned. Please approve the purchase of a new SSD.â€",1,"02-2181","2025-09-23 16:51:23+06",3,"02-0186","2025-10-13 11:27:59+06",NULL,NULL,"PF2FKY5R",1,"02-2181","2026-01-07 14:27:26+06",0,NULL,NULL,27845
218,"RAM-Laptop","2025091528030","02-0309","Need 8GB laptop Ram for better performance. 
Memory high utilization. Suspecting RAM needs to upgrade.

8gb Ram DDR4 2600 bus speed",1,"02-2297","2025-09-23 09:03:59+06",3,"02-0186","2025-10-13 11:28:11+06",NULL,NULL,"PF2WC67R",0,NULL,NULL,0,NULL,NULL,27842
217,"Laptop Adapter","2025082627957","02-1621","The old laptop is backup issue. Need a new battery.",1,"02-2181","2025-09-18 10:31:18+06",1,"02-0186","2025-10-13 11:28:17+06",NULL,NULL,"PF2FJM5T",1,"02-2181","2026-01-06 11:28:08+06",0,NULL,NULL,27770
216,"Desktop-DC2","2025082827966","02-1020","Need service for NOC Desktop motherboard.",1,"02-2181","2025-09-18 10:21:58+06",3,"02-0186","2025-10-13 11:28:38+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27779
215,"SSD","2025091528031","02-2285","The requisition for the 512GB NVMe SSD laptop has been submitted. Please wait for the approval process to be completed.",1,"02-2181","2025-09-18 09:49:26+06",3,"02-0186","2025-10-13 11:28:47+06",NULL,NULL,"9S714D334856ZLA000137",2,"02-2181","2026-01-07 14:26:32+06",0,NULL,NULL,27843
214,"Laptop Adapter","2025091628034","02-1463","Need an Urgent Laptop adapter. please approved.",1,"02-2181","2025-09-18 09:43:35+06",1,"02-0186","2025-10-13 11:28:50+06",NULL,NULL,"5CD3062R1C",0,NULL,NULL,0,NULL,NULL,27846
213,"Mouse","2025091828044","02-1625","Old Mouse is damaged. Please approve for a wired Mouse.",1,"02-2248","2025-09-18 09:04:28+06",1,"02-0186","2025-10-13 11:29:03+06",NULL,NULL,"5CD3062R05",1,"02-2181","2026-01-07 14:16:25+06",0,NULL,NULL,27856
212,"HDD Portable","2025061627335","02-1816","Existing device storage is full. User need a external data storage device like portable HDD 500 gb or 1 TB.",1,"02-2297","2025-09-08 09:12:54+06",2,"02-0186","2025-09-16 11:40:28+06",NULL,NULL,"5CD2441DB2",0,NULL,NULL,0,NULL,NULL,27148
211,"Converter","2025090227978","02-0457","Need a USB hub for Official purposes existing USB ports is using by user regularly. So need a new USB hub",1,"02-2297","2025-09-07 09:46:58+06",3,"02-0186","2025-09-16 11:41:02+06",NULL,NULL,"K2202N0108470",1,"02-2297","2025-11-20 14:01:56+06",0,NULL,NULL,27791
210,"Laptop Adapter","2025090627991","02-1608","The old laptop adapter is not working. Need an urgent adapter. please approved.",1,"02-2181","2025-09-07 09:33:05+06",3,"02-0186","2025-09-16 11:41:23+06",NULL,NULL,"5CD25036WV",0,NULL,NULL,0,NULL,NULL,27804
209,"UPS Battery","2025082827967","02-1020","The old UPS battery is damaged, need two UPS batteries.
",1,"02-2181","2025-09-04 11:37:38+06",3,"02-0186","2025-09-16 11:42:22+06",NULL,NULL,"0026026028106",2,"02-2181","2026-01-07 14:08:34+06",0,NULL,NULL,27780
208,"Mouse","2025090427988","02-0101","The user was given a new laptop. Need a mouse.",1,"02-2181","2025-09-04 10:08:17+06",1,"02-0186","2025-09-16 11:42:43+06",NULL,NULL,"5CD4494C20",1,"02-2181","2026-01-07 14:06:39+06",0,NULL,NULL,27801
207,"Laptop Keyboard","2025090127974","02-1301","The old keyboard is problematic. Need to replace it.",1,"02-2181","2025-09-03 11:52:18+06",3,"02-0186","2025-09-16 11:42:53+06",NULL,NULL,"K2110N0193973",0,NULL,NULL,0,NULL,NULL,27787
206,"Mouse","2025082627954","02-0738","Need a mouse",1,"02-2181","2025-08-31 11:44:07+06",1,"02-0186","2025-09-16 11:43:09+06",NULL,NULL,"5CG1514QXX",1,"02-2181","2026-01-07 14:01:25+06",0,NULL,NULL,27767
205,"Laptop-LC2","2025082427932","02-1641","The MSI Modern 14 laptop is having a motherboard issue. I have already checked with a local vendor, but they were unable to resolve the problem. Therefore, we need to send the laptop to the official importer(UCC) for further diagnosis and repair. Please P",1,"02-2181","2025-08-27 15:26:00+06",3,"02-0186","2025-09-16 11:43:37+06",NULL,NULL,"K2202N0108539",2,"02-2181","2026-01-07 13:49:05+06",0,NULL,NULL,27745
204,"Laptop Keyboard","2025082427931","02-1504","I have checked the Keyboard. Need a keyboard for a laptop.
",1,"02-2181","2025-08-27 15:17:45+06",3,"02-0186","2025-09-16 11:43:59+06",NULL,NULL,"K2202N0108516",0,NULL,NULL,0,NULL,NULL,27744
203,"Mouse","2025082127923","02-1266","The Old mouse is damaged. need a new mouse.",1,"02-2181","2025-08-27 15:15:11+06",1,"02-0186","2025-09-16 11:44:07+06",NULL,NULL,"5CD25036WJ",1,"02-2181","2026-01-07 13:48:41+06",0,NULL,NULL,27736
202,"Laptop Battery","2025070927586","02-2616","Request a replacement battery for my laptop.",1,"02-2181","2025-08-27 10:15:51+06",3,"02-0186","2025-09-16 11:44:16+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27399
201,"Converter","2025063027481","02-2194","The user has an MSI laptop and is experiencing issues connecting an HDMI cable to a second monitor. I have investigated the problem, but it remains unresolved, indicating a need for an HDMI to VGA cable.",1,"02-2181","2025-08-27 10:08:18+06",2,"02-2014","2025-11-18 12:41:15+06",NULL,NULL,"K2202N0108496",0,NULL,NULL,0,NULL,NULL,27294
200,"Laptop Keyboard","2025082427935","02-1621","The keyboard is damaged and needs to be replaced urgently.",1,"02-2181","2025-08-26 11:24:49+06",1,"02-0186","2025-08-26 12:20:20+06",NULL,NULL,"PF2FJM5T",1,"02-2181","2025-08-26 12:24:42+06",1,"02-2181","2025-08-26 12:27:35+06",27748
199,"HDD Portable","2025081927908","02-2455","The branding team require a reliable 1TB portable external hard drive for official use by the Branding and Communications team. This drive will be used to store and manage large files including event photos, videos, and other important media assets. The i",1,"02-2248","2025-08-26 09:11:26+06",3,"02-0186","2025-09-16 11:45:05+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27721
198,"Mouse","2025082427928","02-1888","The old mouse is damaged. A new mouse is required.",1,"02-2181","2025-08-24 12:17:16+06",1,"02-0186","2025-08-26 12:21:23+06",NULL,NULL,"5CD24413S1",1,"02-2181","2025-09-01 16:24:49+06",1,"02-2181","2025-09-01 16:26:47+06",27741
197,"RAM-Laptop","2025082127917","02-0218","RaAM is using approx. 80-90%. For that, need urgent RAM.",1,"02-2181","2025-08-21 15:23:58+06",1,"02-0186","2025-08-24 09:56:54+06",NULL,NULL,"5CD3062QZK",1,"02-2181","2025-08-24 15:15:42+06",1,"02-2181","2025-08-24 15:17:27+06",27730
196,"Mouse","2025082127916","02-2710","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-08-21 15:15:06+06",1,"02-0186","2025-08-24 09:57:23+06",NULL,NULL,"5CD4494C2P",1,"02-2181","2025-08-27 14:50:46+06",1,"02-2181","2025-08-27 14:52:08+06",27729
195,"RAM-Laptop","2025081927903","02-2487","3200 bus",1,"02-2248","2025-08-19 13:36:34+06",3,"02-0186","2025-08-26 12:20:36+06",NULL,NULL,"5CD4024C99",0,NULL,NULL,0,NULL,NULL,27716
194,"Mouse","2025081727892","02-1774","Need a USB mouse.
",1,"02-2181","2025-08-19 09:48:35+06",1,"02-0186","2025-08-19 12:19:54+06",NULL,NULL,"5CD4024CK0",1,"02-2181","2025-08-24 08:40:47+06",0,NULL,NULL,27705
193,"IP Phone Adapter","2025072027707","02-1500","Need 2 IP phone adapter for SCM 1st Floor.",1,"02-2297","2025-08-18 14:40:25+06",1,"02-0186","2025-08-19 12:20:01+06",NULL,NULL,NULL,1,"02-2297","2025-11-20 14:01:48+06",0,NULL,NULL,27520
192,"UPS Battery","2025071027590","02-2073","Existing UPS got faulty. Need Battery replacement. 
The UPS is using for their project PC. Which need 24/7 uninterrupted powerbackup",1,"02-2297","2025-08-18 14:39:28+06",1,"02-0186","2025-08-19 12:20:07+06",NULL,NULL,"K2202N0108549",1,"02-2297","2025-11-26 14:30:58+06",0,NULL,NULL,27403
191,"Laptop Adapter","2025080427809","02-0831","As existing got faulty. Need a new laptop adapter for his smooth operation.",1,"02-2297","2025-08-18 13:26:07+06",1,"02-0186","2025-08-19 12:18:33+06",NULL,NULL,"5CD0154NP1",2,"02-2297","2025-11-20 14:01:39+06",0,NULL,NULL,27622
190,"Mouse","2025080727831","02-2707"," A new mouse is required.",1,"02-2181","2025-08-17 16:35:05+06",1,"02-0186","2025-08-18 10:02:54+06",NULL,NULL,"5CD4494C0Z",1,"02-2181","2025-08-27 14:56:39+06",1,"02-2181","2025-08-27 15:04:23+06",27644
189,"Mouse","2025081127848","02-2034","The old mouse is damaged. A new mouse is required.",1,"02-2181","2025-08-17 16:34:02+06",1,"02-0186","2025-08-18 10:02:45+06",NULL,NULL,"2217LZ90BNP8",1,"02-2181","2025-09-07 16:08:51+06",0,NULL,NULL,27661
188,"Mouse","2025081227850","02-2096","The old mouse is damaged. A new mouse is required.",1,"02-2181","2025-08-17 16:31:58+06",1,"02-0186","2025-08-18 10:02:39+06",NULL,NULL,"5CG1514S0G",1,"02-2181","2026-01-07 13:06:52+06",0,NULL,NULL,27663
187,"Mouse","2025081327860","02-2718","
The user is a new joiner. Please approve the mouse from the IT stock.
",1,"02-2181","2025-08-17 16:29:07+06",1,"02-0186","2025-08-18 10:02:27+06",NULL,NULL,"5CD4494CCC",1,"02-2181","2025-08-19 09:56:54+06",1,"02-2181","2025-08-19 10:00:21+06",27673
186,"UPS Battery","2025081327862","02-1965","For the smooth operation of the NOC function, we require a Desktop Backup UPS Battery to ensure ",1,"02-2181","2025-08-17 16:28:10+06",1,"02-0186","2025-08-18 10:02:21+06",NULL,NULL,"941FN93",2,"02-2181","2026-01-07 13:03:27+06",0,NULL,NULL,27675
185,"UPS Battery","2025081327865","02-0278","For the smooth operation of the NOC function, we require a Desktop Backup UPS Battery to ensure uninterrupted service. I kindly request your approval for this requirement.",1,"02-2181","2025-08-17 16:26:40+06",1,"02-0186","2025-08-18 10:02:14+06",NULL,NULL,"FDTQGH3",1,"02-2181","2026-01-07 13:02:58+06",0,NULL,NULL,27678
184,"Mouse","2025081327866","02-2720","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-08-17 16:22:58+06",1,"02-0186","2025-08-18 10:02:02+06",NULL,NULL,"5CD452CDSY",1,"02-2181","2025-08-27 14:34:55+06",1,"02-2181","2025-08-27 14:40:00+06",27679
183,"IP Phone Adapter","2025081327867","02-2523","The old Adapter is damaged. Need an IP phone adapter.",1,"02-2181","2025-08-17 16:21:46+06",1,"02-0186","2025-08-18 10:01:51+06",NULL,NULL,"5CD0154NLF",1,"02-2181","2026-01-07 13:00:35+06",0,NULL,NULL,27680
182,"Mouse","2025081427882","02-2719","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-08-17 16:20:20+06",1,"02-0186","2025-08-18 10:01:32+06",NULL,NULL,"5CD4494C18",1,"02-2181","2025-08-21 13:40:54+06",1,"02-2181","2025-08-21 13:44:04+06",27695
181,"RAM-Laptop","2025081327861","02-0073","Dear Shakil Vai / Alvi Vai / Nur Vai,

An additional 8GB 3200 bus laptop RAM is required for Md. Arafat Nazmul (02-0073) as he engages in multitasking with his laptop. Presently, his laptop has 8GB of RAM, which cannot handle the load if the user undert",1,"02-2297","2025-08-17 10:21:34+06",1,"02-0186","2025-08-26 12:18:22+06",NULL,NULL,"5CD201K55G",1,"02-2297","2025-08-26 14:18:00+06",1,"02-2297","2025-08-26 14:20:34+06",27674
180,"Laptop Keyboard","2025081127836","02-0336","The old keyboard has several non-functional keys; therefore, an urgent replacement is required.",1,"02-2181","2025-08-12 16:57:34+06",1,"02-0186","2025-08-14 15:43:52+06",NULL,NULL,"PF2RV67D",1,"02-2181","2025-08-19 09:41:35+06",1,"02-2181","2025-08-19 09:44:15+06",27649
179,"HDMI Cable","2025073127796","02-0083","Need an HDMI 3m Cable.",1,"02-2181","2025-08-10 10:49:12+06",1,"02-0186","2025-08-14 15:42:58+06",NULL,NULL,NULL,1,"02-2181","2025-08-20 16:42:23+06",1,"02-2181","2025-08-20 16:45:54+06",27609
178,"Toner Cartridge","2025080327800","02-0358","Need to purchase a toner for the finance department.
",1,"02-2181","2025-08-10 10:43:21+06",3,"02-0186","2025-08-14 15:41:17+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:57:50+06",0,NULL,NULL,27613
177,"Mouse","2025080327808","02-0280","The old mouse is damaged. Need a mouse.

",1,"02-2181","2025-08-10 10:36:46+06",1,"02-0186","2025-08-14 15:36:06+06",NULL,NULL,"CWDJ303",1,"02-2181","2026-01-07 12:57:43+06",0,NULL,NULL,27621
176,"Mouse","2025073127797","02-1642","Need a mouse. old mouse is damaged.",1,"02-2181","2025-08-06 18:10:54+06",1,"02-0186","2025-08-14 15:40:55+06",NULL,NULL,NULL,1,"02-2181","2025-08-17 16:15:54+06",0,NULL,NULL,27610
175,"WI-FI Card/Receiver","2025072927779","02-2285","The Wi-Fi receiver is not working properly, so we need to purchase a wifi card.",1,"02-2014","2025-08-04 16:29:14+06",1,"02-0186","2025-08-06 13:45:23+06",NULL,NULL,"9S714D334856ZLA000137",1,"02-2181","2025-08-11 10:58:14+06",1,"02-2181","2025-08-11 11:01:49+06",27592
174,"Mouse","2025073127799","02-2380","Need a wireless mouse. ",1,"02-2181","2025-07-31 12:24:56+06",3,"02-0186","2025-07-31 12:26:36+06",NULL,NULL,"C5QSZT3",1,"02-2181","2025-07-31 12:29:00+06",1,"02-2181","2025-07-31 12:31:08+06",27612
173,"Laptop Keyboard","2025072227727","02-2093","The laptop keyboard is not working. please approved.",1,"02-2181","2025-07-31 11:44:38+06",1,"02-0186","2025-07-31 12:26:52+06",NULL,NULL,"5CG1514QX6",1,"02-2181","2026-01-07 12:57:19+06",0,NULL,NULL,27540
172,"Mouse","2025070227509","02-2278","need a mouse",1,"02-2181","2025-07-30 15:04:53+06",1,"02-0186","2025-07-31 12:27:06+06",NULL,NULL,"6XW0HJ3",1,"02-2181","2025-08-12 15:03:25+06",1,"02-2181","2025-08-12 15:04:36+06",27322
171,"Mouse","2025070727553","02-2074","need a mouse.",1,"02-2181","2025-07-30 14:52:11+06",1,"02-0186","2025-07-31 12:27:16+06",NULL,NULL,"K2202N0108576",1,"02-2181","2025-08-12 14:54:43+06",1,"02-2181","2025-08-12 15:01:56+06",27366
170,"Mouse","2025070827558","02-2689","
The user is a new joiner. Please approve the mouse from the IT stock.
",1,"02-2181","2025-07-30 14:50:39+06",1,"02-0186","2025-07-31 12:27:28+06",NULL,NULL,"D59XGJ3",1,"02-2181","2025-08-12 14:49:49+06",1,"02-2181","2025-08-12 14:51:00+06",27371
169,"Mouse","2025071027595","02-2700","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-07-30 14:39:56+06",1,"02-0186","2025-07-31 12:27:32+06",NULL,NULL,"5CD4494C54",1,"02-2181","2025-08-04 15:24:16+06",0,NULL,NULL,27408
168,"Mouse","2025071627669","02-1404","<p>need a mouse.</p>",1,"02-2181","2025-07-30 14:31:04+06",1,"02-0186","2025-07-31 12:27:38+06","02-2181",NULL,"GQN0P93",1,"02-2181","2025-08-12 14:22:43+06",1,"02-2181","2025-08-12 14:24:02+06",27482
167,"Mouse","2025072127719","02-2214","need a mouse.",1,"02-2181","2025-07-30 11:30:13+06",1,"02-0186","2025-07-31 12:27:41+06",NULL,NULL,"5CD4024C7B",1,"02-2181","2025-08-12 14:17:47+06",1,"02-2181","2025-08-12 14:19:53+06",27532
166,"Mouse","2025072427744","02-2698","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-07-30 10:59:36+06",1,"02-0186","2025-07-31 12:27:46+06",NULL,NULL,"5CD4494CFC",1,"02-2181","2025-08-12 14:09:04+06",1,"02-2181","2025-08-12 14:12:40+06",27557
165,"Mouse","2025072727763","02-2701","The user is a new joiner. Please approve the mouse from the IT stock.",1,"02-2181","2025-07-30 10:58:52+06",1,"02-0186","2025-07-31 12:27:50+06",NULL,NULL,"5CD4506051",1,"02-2181","2025-08-03 12:31:29+06",1,"02-2181","2025-08-03 12:35:09+06",27576
164,"Mouse","2025072727766","02-1232","need a mouse. The old mouse is damaged.",1,"02-2181","2025-07-30 10:52:04+06",1,"02-0186","2025-07-31 15:18:30+06",NULL,NULL,"5CD3062QP4",1,"02-2181","2025-08-12 14:06:20+06",0,NULL,NULL,27579
163,"Mouse","2025072727767","02-0309","need a wired mouse.",1,"02-2181","2025-07-30 10:47:29+06",1,"02-0186","2025-07-31 15:18:22+06",NULL,NULL,"PF2WC67R",1,"02-2181","2025-08-12 13:58:53+06",1,"02-2181","2025-08-12 14:04:55+06",27580
162,"Mouse","2025071327615","02-2699","The user is a new joiner. Please approve the mouse from petty cash.",1,"02-2181","2025-07-30 10:39:49+06",1,"02-0186","2025-07-31 15:18:16+06",NULL,NULL,"5CD452CDTN",1,"02-2181","2025-08-03 12:37:18+06",1,"02-2181","2025-08-03 12:40:00+06",27428
161,"Mouse","2025071027602","02-0879","need a mouse.",1,"02-2181","2025-07-28 12:00:42+06",1,"02-0186","2025-07-31 12:27:56+06",NULL,NULL,"K2202N0108505",1,"02-2181","2025-08-12 11:48:18+06",0,NULL,NULL,27415
160,"Laptop Battery","2025072827771","02-0307","I have checked and confirmed a battery health issue with the laptop, so a replacement battery is required.",1,"02-2181","2025-07-28 11:10:03+06",3,"02-0186","2025-07-31 12:28:05+06",NULL,NULL,"1SF0HJ3",1,"02-2181","2026-01-25 14:00:54+06",0,NULL,NULL,27584
159,"UPS Battery","2025063027480","02-2253","need a UPS battery.",1,"02-2181","2025-07-27 11:12:31+06",3,"02-0186","2025-07-31 12:28:10+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:32:57+06",0,NULL,NULL,27293
158,"Mouse","2025071027599","02-2700","A new joiner needs a wireless mouse.",1,"02-2181","2025-07-24 09:44:50+06",1,"02-0186","2025-07-31 12:28:17+06",NULL,NULL,NULL,1,"02-2181","2025-08-04 15:24:25+06",0,NULL,NULL,27412
157,"Mouse","2025072427737","02-0073","Need a wireless  mouse(already delivered instructions by Alvi Bhaiya)",1,"02-2181","2025-07-24 09:28:11+06",1,"02-0186","2025-07-31 15:18:12+06",NULL,NULL,NULL,1,"02-2181","2025-08-12 11:23:21+06",0,NULL,NULL,27550
156,"Laptop Adapter","2025072227730","02-2136","Need Additional 8GB RAM due to laptop Poor performance.",1,"02-2297","2025-07-23 15:42:56+06",1,"02-0186","2025-07-31 15:17:59+06",NULL,NULL,"K2202N0108428",0,NULL,NULL,0,NULL,NULL,27543
155,"Laptop Adapter","2025072227729","02-1425","Need Additional 8GB RAM due to laptop Poor performance.",1,"02-2297","2025-07-23 15:42:23+06",3,"02-0186","2025-07-31 15:17:33+06",NULL,NULL,"K2202N0108444",0,NULL,NULL,0,NULL,NULL,27542
154,"Laptop Keyboard","2025071427641","02-0017","Need a keyboard replacement.",1,"02-2181","2025-07-23 10:59:07+06",3,"02-0186","2025-07-23 11:07:33+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:32:13+06",0,NULL,NULL,27454
153,"Laptop Keyboard","2025071327614","02-0896","Need a RAM and keyboard replacement.
",1,"02-2181","2025-07-23 10:58:18+06",3,"02-0186","2025-07-23 11:07:42+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:05:43+06",0,NULL,NULL,27427
152,"Laptop Battery","2025061927371","02-0718","Need a laptop battery.",1,"02-2181","2025-07-23 09:42:54+06",3,"02-0186","2025-07-23 11:07:46+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27184
151,"Mouse","2025052127208","02-0690","We didn`t receive any mouse during receive my new laptop. Pleas provide a mouse.",1,"02-2181","2025-07-23 09:06:33+06",1,"02-0186","2025-07-23 11:09:41+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:17:59+06",1,"02-2181","2025-07-27 16:20:52+06",27021
150,"Mouse","2025071327619","02-2694","The user is a new joiner and needs a wireless mouse.",1,"02-2181","2025-07-22 17:31:08+06",1,"02-0186","2025-07-23 11:09:59+06",NULL,NULL,NULL,1,"02-2181","2025-07-23 13:50:42+06",1,"02-2181","2025-07-23 13:55:31+06",27432
149,"Mouse","2025071727693","02-2474","need a mouse.",1,"02-2181","2025-07-22 17:26:05+06",1,"02-0186","2025-07-23 11:10:04+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:11:16+06",1,"02-2181","2025-07-27 16:12:58+06",27506
148,"HDD Desktop","2025072027708","02-2038","I have checked, and the HDD is faulty. The desktop used for SCM store equipment maintenance is currently not working due to an HDD issue. Please resolve it urgently.",1,"02-2181","2025-07-22 17:25:13+06",1,"02-0186","2025-07-23 11:10:06+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:04:13+06",0,NULL,NULL,27521
147,"Mouse","2025072127717","02-2694","The user is a new joiner and needs a wireless mouse.",1,"02-2181","2025-07-22 17:22:27+06",1,"02-0186","2025-07-23 11:10:10+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:06:06+06",0,NULL,NULL,27530
146,"Laptop Battery","2025071327609","02-2282","Laptop Battery out of service, No warranty available. Need to change the battery.",1,"02-2248","2025-07-22 16:49:41+06",3,"02-0186","2025-07-23 11:10:23+06",NULL,NULL,"5CG7023JZK",0,NULL,NULL,0,NULL,NULL,27422
145,"UPS Battery","2025062327394","02-1420","UPS Battery is Damaged, Need to change the Battery ASAP",1,"02-2248","2025-07-22 16:44:40+06",3,"02-0186","2025-07-23 11:10:26+06",NULL,NULL,"6SL19T3",1,"02-2181","2025-08-06 09:01:38+06",1,"02-2181","2025-08-06 09:04:40+06",27207
144,"PenDrive","2025072027710","02-2229","Need 2 nos pen drive for Rajshahi OC Team-1 & Team-2 .

Justification:Â 

1.  During snags remove purpose we need to upload OTDR Trc file to Sentral module where pen drive must be nedded.
2.  During high loss rectification work we need to share Trc f",1,"02-2248","2025-07-22 15:47:40+06",3,"02-0186","2025-07-23 11:10:35+06",NULL,NULL,"5CG1514RS2",0,NULL,NULL,0,NULL,NULL,27523
143,"Laptop Battery","2025062427417","02-0892","Laptop battery is currently holding a charge for less than 45â€“50 minutes, which is significantly impacting his work efficiency.",1,"02-2297","2025-07-22 13:36:40+06",3,"02-0186","2025-07-23 11:10:39+06",NULL,NULL,"4711421958912hui",2,"02-2297","2025-11-20 14:01:21+06",0,NULL,NULL,27230
142,"HDD Portable","2025072127722","02-1024","He need to Backup CO/RO files to an another external HDD.",1,"02-2248","2025-07-22 09:39:45+06",3,"02-0186","2025-07-23 11:10:52+06",NULL,NULL,"5CG31243RP",0,NULL,NULL,0,NULL,NULL,27535
141,"Converter","2025072127716","02-2430","VGA to HDMI converter is required",1,"02-2181","2025-07-21 09:07:00+06",1,"02-0186","2025-07-23 11:11:07+06",NULL,NULL,NULL,1,"02-2181","2025-08-12 11:18:32+06",1,"02-2181","2025-08-12 11:22:00+06",27529
140,"RAM-Laptop","2025071427655","02-2442","need 8GB 3200bus Laptop RAM",1,"02-2181","2025-07-17 13:13:48+06",3,"02-0186","2025-07-23 11:11:11+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:45:18+06",0,NULL,NULL,27468
139,"Mouse","2025070327534","02-0631","need a mouse.",1,"02-2181","2025-07-14 12:33:59+06",3,"02-0186","2025-07-15 12:24:35+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:45:04+06",0,NULL,NULL,27347
138,"Laptop Battery","2025071327609","02-2282","Need a laptop battery",1,"02-2181","2025-07-14 12:29:48+06",3,"02-0186","2025-07-15 12:24:46+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 12:03:59+06",0,NULL,NULL,27422
137,"WI-FI Card/Receiver","2025052527233","02-0205","WI-FI card does not work properly, Need to Purchase one",1,"02-2014","2025-07-13 14:35:52+06",1,"02-0186","2025-07-13 14:46:09+06",NULL,NULL,"K2202N0108486",1,"02-2181","2025-07-21 10:49:54+06",0,NULL,NULL,27046
136,"Mouse","2025070927584","02-2497","need a mouse
",1,"02-2181","2025-07-09 16:21:31+06",3,"02-0186","2025-07-15 12:24:57+06",NULL,NULL,NULL,1,"02-2181","2025-07-22 10:18:36+06",0,NULL,NULL,27397
135,"Mouse","2025062627442","02-0745","NEED A USB MOUSE",1,"02-2181","2025-07-07 14:45:53+06",3,"02-0186","2025-07-15 12:25:00+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:44:53+06",0,NULL,NULL,27255
134,"Mouse","2025070127502","02-2070","need a wireless mouse.",1,"02-2181","2025-07-02 14:36:59+06",3,"02-0186","2025-07-02 14:49:43+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:44:16+06",0,NULL,NULL,27315
133,"Mouse","2025063027482","02-2194","The mouse is not working. New mouse is required",1,"02-2194","2025-07-02 09:29:08+06",3,"02-0186","2025-07-02 14:49:45+06",NULL,NULL,"22245C6001392",1,"02-2181","2025-07-27 14:09:40+06",1,"02-2181","2025-07-27 14:14:23+06",27295
132,"UPS","2025052627247","02-0258","They are facing frequent network disconnection issues in Motijheel CO ground floor office due to load shedding. The short delay between the power outage and the generator backup causes the switch to go down, affecting online meetings and other tasks",1,"02-2248","2025-07-01 13:07:26+06",3,"02-0186","2025-07-15 12:25:16+06",NULL,NULL,"5CB2105YT3",0,NULL,NULL,0,NULL,NULL,27060
131,"Laptop Adapter","2025051227108","02-2136","Vaia Need to purchase a MSI laptop adapter for smooth operation. Existing one got faulty.",1,"02-2297","2025-07-01 09:49:38+06",3,"02-0186","2025-07-15 12:25:27+06",NULL,NULL,"K2202N0108428",1,"02-2181","2025-07-27 16:43:31+06",0,NULL,NULL,26921
