id,fault_name,user,date,tt_no,status,edit_by,edit_date
2671,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:12:12",2021021510651,1,NULL,NULL
2670,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:11:49",2021021510650,1,NULL,NULL
2669,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:11:30",2021021510649,1,NULL,NULL
2668,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:10:51",2021021510648,1,NULL,NULL
2667,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:10:29",2021021510647,1,NULL,NULL
2666,"access permission for nmc first floor",asraful.islam,"2021-02-15 11:10:09",2021021510646,1,NULL,NULL
2665,"access permission",asraful.islam,"2021-02-15 11:09:50",2021021510645,1,NULL,NULL
2664,"Door access related work",asraful.islam,"2021-02-15 11:08:36",2021021510644,1,NULL,NULL
2663,"Petty cash related work",asraful.islam,"2021-02-15 11:07:15",2021021510643,1,NULL,NULL
2662,"Toner refill of razib vai printer",asraful.islam,"2021-02-15 11:06:39",2021021510642,1,NULL,NULL
2661,"ho 4th floor printer related work",asraful.islam,"2021-02-15 11:05:57",2021021510641,1,NULL,NULL
2660,"MR related work",asraful.islam,"2021-02-15 11:05:11",2021021510640,1,NULL,NULL
2659,"PR related work",asraful.islam,"2021-02-15 11:04:47",2021021510639,1,NULL,NULL
2658,"HO mkt floor camera problem ",asraful.islam,"2021-02-15 11:04:18",2021021510638,1,NULL,NULL
2657,"Asus laptop battery replacement",asraful.islam,"2021-02-01 13:42:19",2021020110552,1,NULL,NULL
2656,Sentral,shahadat,"2021-02-01 12:27:48",2021020110549,1,NULL,NULL
2655,"Report for laptop desktop",asraful.islam,"2021-02-01 11:32:25",2021020110546,1,NULL,NULL
2654,"New laptop configure",asraful.islam,"2021-02-01 11:31:17",2021020110545,1,NULL,NULL
2653,"New laptop configure",asraful.islam,"2021-02-01 11:30:50",2021020110544,1,NULL,NULL
2652,"Windows activation",asraful.islam,"2021-02-01 11:30:04",2021020110542,1,NULL,NULL
2651,"Scanner ",asraful.islam,"2021-01-25 16:45:11",2021012510492,1,NULL,NULL
2650,"Scanner ",asraful.islam,"2021-01-25 16:44:43",2021012510491,1,NULL,NULL
2649,"Visio software installation",asraful.islam,"2021-01-14 17:59:22",2021011410413,1,NULL,NULL
2648,"HO GF LAN work related",asraful.islam,"2021-01-14 17:51:00",2021011410412,1,NULL,NULL
2647,"Hi-Tech park access control device related work",asraful.islam,"2021-01-14 17:48:23",2021011410411,1,NULL,NULL
2646,"PGCB office visit",asraful.islam,"2021-01-14 17:47:43",2021011410410,1,NULL,NULL
2645,"new laptop configure",asraful.islam,"2021-01-14 17:47:03",2021011410409,1,NULL,NULL
2644,"new laptop configure",asraful.islam,"2021-01-14 17:46:40",2021011410408,1,NULL,NULL
2643,"New laptop configure for salahuddin",asraful.islam,"2021-01-14 17:46:13",2021011410407,1,NULL,NULL
2642,"New laptop configure",asraful.islam,"2021-01-14 17:45:20",2021011410406,1,NULL,NULL
2641,"Flash software ",asraful.islam,"2021-01-14 17:44:44",2021011410405,1,NULL,NULL
2640,"not mail reached others dept",amir.hamza,"2021-01-13 13:04:57",2021011310392,1,NULL,NULL
2639,"Laptop Adapter faulty",asraful.islam,"2021-01-13 12:35:26",2021011310391,1,NULL,NULL
2638,"Flash player for browser",asraful.islam,"2021-01-13 12:30:48",2021011310390,1,NULL,NULL
2637,"printer access",soliman.mollah,"2021-01-12 11:42:32",2021011210372,1,NULL,NULL
2636,"VPN, Mail configure",asraful.islam,"2021-01-12 11:34:34",2021011210368,1,NULL,NULL
2635,"Windows activation, Google earth, Xsell ",asraful.islam,"2021-01-12 11:24:39",2021011210367,1,NULL,NULL
2634,"Laptop Slow",mohammad.khairul,"2021-01-12 11:21:17",2021011210366,1,NULL,NULL
2633,"Mail not come in my inbox  from HR dept and othes dept ",amir.hamza,"2021-01-12 10:05:02",2021011210357,1,NULL,NULL
2632,"New OS installation and data backup",asraful.islam,"2021-01-11 16:00:13",2021011110356,1,NULL,NULL
2631,"Lan Connectivity & Printer & Scanner setup",ullah.kabir,"2021-01-07 10:50:11",2021010710340,1,NULL,NULL
2630,"(1). Outlook incoming and outgoing mail not seen (2). Lan connection not working",jamirul.islam,"2020-12-29 14:35:05",2020122910308,1,NULL,NULL
2629,"Keyboard and wireless card problem",asraful.islam,"2020-12-24 17:43:10",2020122410282,1,NULL,NULL
2628,"New OS installation",asraful.islam,"2020-12-24 17:42:33",2020122410281,1,NULL,NULL
2627,"Keyboard, Laptop battery, and adapter problem ",asraful.islam,"2020-12-24 17:38:14",2020122410280,1,NULL,NULL
2626,"New laptop configure and deliver",asraful.islam,"2020-12-24 17:37:13",2020122410279,1,NULL,NULL
2625,"Keyboard and Wireless card problem",asraful.islam,"2020-12-24 17:36:33",2020122410278,1,NULL,NULL
2624,"New OS installation.",asraful.islam,"2020-12-24 17:35:43",2020122410277,1,NULL,NULL
2623,"RQ usage report submit for all MR",asraful.islam,"2020-12-23 16:00:39",2020122310271,1,NULL,NULL
2622,"HO GF new door access setup related ",asraful.islam,"2020-12-23 15:59:56",2020122310270,1,NULL,NULL
2621,"New laptop configure",asraful.islam,"2020-12-23 15:55:33",2020122310269,1,NULL,NULL
2620,"Sumon sir home PC windows installation",asraful.islam,"2020-12-23 15:54:32",2020122310268,1,NULL,NULL
2619,"QSC support related report",asraful.islam,"2020-12-23 15:53:41",2020122310267,1,NULL,NULL
2618,"Laptop desktop report",asraful.islam,"2020-12-23 15:52:48",2020122310266,1,NULL,NULL
2617,"Taj Mariot printer problem",asraful.islam,"2020-12-23 15:51:21",2020122310265,1,NULL,NULL
2616,"MD sir LAN problem",asraful.islam,"2020-12-23 15:50:33",2020122310264,1,NULL,NULL
2615,"Chairman sir router related Issue",asraful.islam,"2020-12-23 15:49:57",2020122310263,1,NULL,NULL
2614,"Material Inspection",asraful.islam,"2020-12-23 15:49:15",2020122310262,1,NULL,NULL
2613,Printer,asraful.islam,"2020-12-23 15:48:16",2020122310261,1,NULL,NULL
2612,"Data transfer",asraful.islam,"2020-12-23 15:47:31",2020122310260,1,NULL,NULL
2611,"HO 3rd floor main switch cable cut",asraful.islam,"2020-12-23 15:46:38",2020122310259,1,NULL,NULL
2610,"HO 3rd floor WiFi configure and replace",asraful.islam,"2020-12-23 15:44:56",2020122310258,1,NULL,NULL
2609,"HO 4th floor conference room LAN problem",asraful.islam,"2020-12-23 15:43:58",2020122310257,1,NULL,NULL
2608,"Printer installation",asraful.islam,"2020-12-14 18:08:29",2020121410219,1,NULL,NULL
2607,"IP Phone configure",asraful.islam,"2020-12-14 18:08:02",2020121410218,1,NULL,NULL
2606,"Tally issue",asraful.islam,"2020-12-14 18:07:36",2020121410217,1,NULL,NULL
2605,"Printer problem of TAJ marriot",asraful.islam,"2020-12-14 18:07:07",2020121410216,1,NULL,NULL
2604,"Software-PDF reader editable version is required",smtaifulkabir,"2020-12-10 11:53:28",2020121010181,1,NULL,NULL
2603,"Keyboard problem",asraful.islam,"2020-12-07 16:33:23",2020120710177,1,NULL,NULL
2602,RAM,asraful.islam,"2020-12-07 16:32:44",2020120710176,1,NULL,NULL
2601,"Laptop Battery problem",asraful.islam,"2020-12-07 16:08:35",2020120710173,1,NULL,NULL
2600,"VPN connect problem",asraful.islam,"2020-12-06 15:07:23",2020120610159,1,NULL,NULL
2599,"HO 4th floor printer problem",asraful.islam,"2020-12-06 14:14:21",2020120610158,1,NULL,NULL
2598,"Material inspection and delivery",asraful.islam,"2020-12-03 15:58:26",2020120310145,1,NULL,NULL
2597,"Laptop Slow",asraful.islam,"2020-12-03 15:56:24",2020120310144,1,NULL,NULL
2596,"New PC configure",asraful.islam,"2020-12-03 15:55:48",2020120310143,1,NULL,NULL
2595,"TEST Purpose",muhsina.akter,"2020-12-03 12:59:13",2020120310140,1,NULL,NULL
2594,"Printer setup",asraful.islam,"2020-12-02 17:13:53",2020120210135,1,NULL,NULL
2593,"printer setup",asraful.islam,"2020-12-02 16:48:05",2020120210133,1,NULL,NULL
2592,"New display installation for Nasir Uddin  ",asraful.islam,"2020-12-02 15:11:14",2020120210132,1,NULL,NULL
2591,"Printer setup",asraful.islam,"2020-11-26 17:31:40",2020112610109,1,NULL,NULL
2590,"Scanner and printer setup",asraful.islam,"2020-11-26 17:30:44",2020112610108,1,NULL,NULL
2589,"Printer setup",asraful.islam,"2020-11-26 17:30:03",2020112610107,1,NULL,NULL
2588,"Windows activation and printing issue",asraful.islam,"2020-11-26 11:27:56",2020112610104,1,NULL,NULL
2587,"New Windows installation",asraful.islam,"2020-11-25 15:44:59",2020112510097,1,NULL,NULL
2586,"Printer installation",asraful.islam,"2020-11-25 12:02:19",2020112510095,1,NULL,NULL
2585,"New Laptop configure",asraful.islam,"2020-11-25 12:01:47",2020112510094,1,NULL,NULL
2584,"ID card deactivation",asraful.islam,"2020-11-24 10:52:47",2020112410084,1,NULL,NULL
2583,"Need SSD ",raisul.islam,"2020-11-17 18:38:21",2020111710045,1,NULL,NULL
2582,"Keyboard problem",asraful.islam,"2020-11-17 17:59:30",2020111710044,1,NULL,NULL
2581,"Data backup and restore to New PC",asraful.islam,"2020-11-17 17:54:14",2020111710043,1,NULL,NULL
2580,"New PC configure",asraful.islam,"2020-11-17 17:53:24",2020111710042,1,NULL,NULL
2579,"Data backup and restore to new laptop",asraful.islam,"2020-11-17 17:52:47",2020111710041,1,NULL,NULL
2578,"New laptop configure.",asraful.islam,"2020-11-17 17:51:57",2020111710040,1,NULL,NULL
2577,"RAM upgrade",asraful.islam,"2020-11-16 11:23:18",2020111610029,1,NULL,NULL
2576,"Chairman sir Wi-Fi related work",asraful.islam,"2020-11-16 11:17:23",2020111610028,1,NULL,NULL
2575,"Out of office for servicing ",asraful.islam,"2020-11-16 11:16:38",2020111610027,1,NULL,NULL
2574,"Access permission for sawpon kumar",asraful.islam,"2020-11-16 11:15:50",2020111610026,1,NULL,NULL
2573,"New Laptop configure",asraful.islam,"2020-11-16 11:14:49",2020111610025,1,NULL,NULL
2572,"New Laptop configure",asraful.islam,"2020-11-16 11:14:30",2020111610024,1,NULL,NULL
2571,"Data transfer ",asraful.islam,"2020-11-16 11:14:00",2020111610023,1,NULL,NULL
2570,"New PC configure",asraful.islam,"2020-11-16 11:13:35",2020111610022,1,NULL,NULL
2569,"Data transfer",asraful.islam,"2020-11-16 11:13:08",2020111610021,1,NULL,NULL
2568,"New laptop configure",asraful.islam,"2020-11-16 11:12:27",2020111610020,1,NULL,NULL
2567,"New Printer setup and installation",asraful.islam,"2009-10-10 05:49:40",2009101010013,1,NULL,NULL
2566,"Access permission",asraful.islam,"2020-11-12 10:00:33",202011129999,1,NULL,NULL
2565,"windows update option disabled by organization",asraful.islam,"2020-11-11 15:58:16",202011119996,1,NULL,NULL
2564,"ID card deactivation and Extra ID card access permission ",asraful.islam,"2020-11-10 15:35:47",202011109992,1,NULL,NULL
2563,"HO 4th floor printer problem",asraful.islam,"2020-11-10 15:34:26",202011109991,1,NULL,NULL
2562,"Usage report",asraful.islam,"2020-11-10 15:33:49",202011109990,1,NULL,NULL
2561,"New OS installation",asraful.islam,"2020-11-10 15:31:56",202011109989,1,NULL,NULL
2560,"Disk Cleanup ",asraful.islam,"2020-11-10 15:29:40",202011109988,1,NULL,NULL
2559,"New laptop configure",asraful.islam,"2020-11-10 14:27:19",202011109985,1,NULL,NULL
2558,"New laptop Configure",asraful.islam,"2020-11-10 13:37:16",202011109984,1,NULL,NULL
2557,"New laptop configure for mizanur Rahman",asraful.islam,"2020-11-09 11:52:55",202011099969,1,NULL,NULL
2556,"New laptop configure",asraful.islam,"2020-11-09 11:52:12",202011099968,1,NULL,NULL
2555,"New OS installation",asraful.islam,"2020-11-09 11:51:38",202011099967,1,NULL,NULL
2554,"Ports, Startup",ahmed.bulbul,"2020-11-01 11:52:43",202011019931,1,NULL,NULL
2553,"Laptop Start Automatically after shutdown",md.sayem,"2020-11-01 11:21:13",202011019930,1,NULL,NULL
2552,"ID Card Not punch.",reazuddin,"2020-10-28 17:59:35",202010289921,1,NULL,NULL
2551,"Unusual behavior of cursor pointer. ",mizanur.rahman,"2020-10-28 10:29:54",202010289912,1,NULL,NULL
2550,"New PR ",asraful.islam,"2020-10-22 12:00:42",202010229895,1,NULL,NULL
2549,"25 ID card access",asraful.islam,"2020-10-22 12:00:08",202010229894,1,NULL,NULL
2548,"ID card access",asraful.islam,"2020-10-22 11:59:21",202010229893,1,NULL,NULL
2547,"New OS setup",asraful.islam,"2020-10-22 11:58:34",202010229892,1,NULL,NULL
2546,"New laptop configure for sadique",asraful.islam,"2020-10-22 11:58:08",202010229891,1,NULL,NULL
2545,"Printer setup",asraful.islam,"2020-10-22 11:57:13",202010229890,1,NULL,NULL
2544,"Printer setup",asraful.islam,"2020-10-22 11:56:46",202010229889,1,NULL,NULL
2543,"Printer setup",asraful.islam,"2020-10-22 11:56:27",202010229888,1,NULL,NULL
2542,"Frequent restart, monitor blink, internet not working, to much slow.",mahbub.alam,"2020-10-21 11:03:45",202010219879,1,NULL,NULL
2541,"New OS",asraful.islam,"2020-10-20 11:27:12",202010209870,1,NULL,NULL
2540,"Printer related issue",asraful.islam,"2020-10-19 15:35:15",202010199861,1,NULL,NULL
2539,"Printer related issue",asraful.islam,"2020-10-19 15:34:15",202010199860,1,NULL,NULL
2538,"User create and virus related issue for Pervaz",asraful.islam,"2020-10-19 15:33:23",202010199859,1,NULL,NULL
2537,"Printer access",asraful.islam,"2020-10-19 15:29:54",202010199858,1,NULL,NULL
2536,"Printer access",asraful.islam,"2020-10-18 14:11:23",202010189854,1,NULL,NULL
2535,"We are unable to login NMC PC (Ext: 2324) PC remotely via AnyDesk. Anydesk Remote ID: 693452666",hasibur,"2020-10-14 08:17:06",202010149828,1,NULL,NULL
2534,"Remote login",hasibur,"2020-10-14 07:55:51",202010149827,1,NULL,NULL
2533,"Printer setup",asraful.islam,"2020-10-13 18:33:57",202010139826,1,NULL,NULL
2532,"Printer Setup",asraful.islam,"2020-10-13 18:32:55",202010139825,1,NULL,NULL
2531,Printer,asraful.islam,"2020-10-13 18:32:27",202010139824,1,NULL,NULL
2530,"New ID card activation",asraful.islam,"2020-10-12 13:02:01",202010129807,1,NULL,NULL
2529,"ID card deactivation",asraful.islam,"2020-10-12 12:38:32",202010129805,1,NULL,NULL
2528,"ID card deactivation",asraful.islam,"2020-10-12 12:00:13",202010129800,1,NULL,NULL
2527,"Access in NMC 1st Floor",rahman.mizanur,"2020-10-11 12:34:38",202010119783,1,NULL,NULL
2526,"Access Issue at Head office 3rd floor",farhan,"2009-10-13 23:52:47",200910139713,1,NULL,NULL
2525,"Laptop works very slowly",raisul.islam,"2009-10-10 00:01:44",200910109693,1,NULL,NULL
2524,"PC Slow",tripti.biswas,"2020-09-28 14:28:04",202009289683,1,NULL,NULL
2523,"need to replace of Charger ",sohel,"2020-09-22 12:05:49",202009229653,1,NULL,NULL
2522,"need to replace the IP phone set of Motijheel field team support",sohel,"2020-09-16 10:40:45",202009169625,1,NULL,NULL
2521,"ID card access not working",anadi.ranjan,"2020-09-14 09:28:17",202009149609,1,NULL,NULL
2520,"New Laptop required",ullah.kabir,"2020-09-13 13:01:30",202009139605,1,NULL,NULL
2519,"Laptop too much slow and monitor blink",mahbub.alam,"2020-09-10 11:58:36",202009109589,1,NULL,NULL
2518,"IP phone power",tonmoy.hasan,"2020-09-07 12:29:26",202009079575,1,NULL,NULL
2517,"Laptop works very slowly",raisul.islam,"2020-09-03 13:05:43",202009039566,1,NULL,NULL
2516,"Taj mariort network looping ",asraful.islam,"2020-09-01 13:29:26",202009019546,1,NULL,NULL
2515,"Door access related",asraful.islam,"2020-09-01 13:28:33",202009019545,1,NULL,NULL
2514,MR,asraful.islam,"2020-09-01 13:23:38",202009019544,1,NULL,NULL
2513,"PR process ",asraful.islam,"2020-09-01 13:22:26",202009019543,1,NULL,NULL
2512,"New OS for moniruzzamn laptop",asraful.islam,"2020-09-01 13:21:22",202009019542,1,NULL,NULL
2511,"Product collection",asraful.islam,"2020-09-01 13:20:27",202009019541,1,NULL,NULL
2510,"Material inspection ",asraful.islam,"2020-09-01 13:19:40",202009019540,1,NULL,NULL
2509,"IT printer problem ",asraful.islam,"2020-09-01 13:18:27",202009019539,1,NULL,NULL
2508,"HDD change New OS installation ",asraful.islam,"2020-09-01 13:09:54",202009019538,1,NULL,NULL
2507,"New laptop configure ",asraful.islam,"2020-09-01 13:05:18",202009019537,1,NULL,NULL
2506,"PC problem",asraful.islam,"2020-09-01 13:04:10",202009019536,1,NULL,NULL
2505,"Laptop handover   ",asraful.islam,"2020-09-01 12:59:23",202009019534,1,NULL,NULL
2504,"Printer setup",asraful.islam,"2020-09-01 12:53:11",202009019532,1,NULL,NULL
2503,"HO 3rd floor door access down",asraful.islam,"2020-09-01 12:52:19",202009019531,1,NULL,NULL
2502,"Chairman sir all network connection checking ",asraful.islam,"2020-09-01 12:51:35",202009019530,1,NULL,NULL
2501,"HO 3rd floor network checking",asraful.islam,"2020-09-01 12:50:31",202009019529,1,NULL,NULL
2500,"LAN connection checking",asraful.islam,"2020-09-01 12:49:26",202009019528,1,NULL,NULL
2499,"Laptop is not getting power",mahbub.alam,"2020-08-27 14:42:08",202008279515,1,NULL,NULL
2498,"Need one UTP cable.",jobeyer.hoshan,"2020-08-23 13:52:41",202008239489,1,NULL,NULL
2497,"Remote Access",shubha,"2020-08-23 13:22:28",202008239488,1,NULL,NULL
2496,"Laptop battery",asraful.islam,"2020-08-20 16:30:41",202008209477,1,NULL,NULL
2495,"Taj mariot Door access down",asraful.islam,"2020-08-19 11:43:17",202008199466,1,NULL,NULL
2494,"New laptop configure for Kabir Hossaion ",asraful.islam,"2020-08-19 11:42:34",202008199465,1,NULL,NULL
2493,"Usage report for all laptop and accessories ",asraful.islam,"2020-08-18 13:32:39",202008189453,1,NULL,NULL
2492,"New laptop configure",asraful.islam,"2020-08-18 13:31:42",202008189452,1,NULL,NULL
2491,"New laptop configure",asraful.islam,"2020-08-18 13:30:36",202008189451,1,NULL,NULL
2490,"New laptop configure ",asraful.islam,"2020-08-18 13:30:02",202008189450,1,NULL,NULL
2489,"New laptop configure ",asraful.islam,"2020-08-18 13:29:31",202008189449,1,NULL,NULL
2488,"New laptop configure",asraful.islam,"2020-08-18 13:28:57",202008189448,1,NULL,NULL
2487,"New laptop configure ",asraful.islam,"2020-08-18 13:27:18",202008189447,1,NULL,NULL
2486,"New laptop configure ",asraful.islam,"2020-08-18 13:26:46",202008189446,1,NULL,NULL
2485,"New laptop configure ",asraful.islam,"2020-08-18 13:26:10",202008189445,1,NULL,NULL
2484,"Product inspection and collection ",asraful.islam,"2020-08-18 13:24:48",202008189444,1,NULL,NULL
2483,"3 Extra ID card entry and access",asraful.islam,"2020-08-18 13:24:06",202008189443,1,NULL,NULL
2482,"Display not open ",asraful.islam,"2020-08-18 13:23:27",202008189442,1,NULL,NULL
2481,"SCR problem",asraful.islam,"2020-08-18 13:21:31",202008189441,1,NULL,NULL
2480,"printer setup",asraful.islam,"2020-08-18 13:21:01",202008189440,1,NULL,NULL
2479,"Printer problem",asraful.islam,"2020-08-18 13:20:14",202008189439,1,NULL,NULL
2478,"Laptop outgoing speaker does not work",bishwajit.saha,"2020-08-17 19:39:13",202008179433,1,NULL,NULL
2477,"Laptop takes 20 minutes time to ON, battery not working, become too hot, may be hard disk problem, RAM required extra 4 GB cause",sajjad.amin,"2020-08-16 20:11:33",202008169425,1,NULL,NULL
2476,"New 4 Card entry and access",asraful.islam,"2020-08-12 16:50:53",202008129401,1,NULL,NULL
2475,"Access permission ",asraful.islam,"2020-08-12 16:49:59",202008129400,1,NULL,NULL
2474,"Access permission for 4 Extra card",asraful.islam,"2020-08-12 16:14:55",202008129397,1,NULL,NULL
2473,"ID card deactivation ",asraful.islam,"2020-08-12 16:14:10",202008129396,1,NULL,NULL
2472,"ID card deactivation",asraful.islam,"2020-08-12 16:12:51",202008129395,1,NULL,NULL
2471,"usage report ",asraful.islam,"2020-08-12 16:11:09",202008129394,1,NULL,NULL
2470,"mail for  Mallik Samir Tawfiq",asraful.islam,"2020-08-12 16:10:38",202008129393,1,NULL,NULL
2469,"LAN connection",asraful.islam,"2020-08-12 16:09:31",202008129392,1,NULL,NULL
2468,"printer setup",asraful.islam,"2020-08-12 16:08:51",202008129391,1,NULL,NULL
2467,"Mail and printer set up",asraful.islam,"2020-08-12 16:08:23",202008129390,1,NULL,NULL
2466,"New OS",asraful.islam,"2020-08-12 10:57:06",202008129383,1,NULL,NULL
2465,"Printer setup for HO 4th floor",asraful.islam,"2020-08-12 10:56:05",202008129382,1,NULL,NULL
2464,"Mehdi vai Personal PC have to make portable for out side use.",dilruba,"2020-08-03 02:25:35",202008039314,1,NULL,NULL
2463,"and main line UTP cable short, ",mofasser.ali,"2020-08-02 23:17:16",202008029313,1,NULL,NULL
2462,"Office Mail Locked.",neaj.morshed,"2020-07-29 16:29:43",202007299310,1,NULL,NULL
2461,"OSC related work",asraful.islam,"2020-07-28 11:20:05",202007289307,1,NULL,NULL
2460,"Printer setup",asraful.islam,"2020-07-28 11:19:10",202007289306,1,NULL,NULL
2459,"Virus related issue ",asraful.islam,"2020-07-28 11:18:16",202007289305,1,NULL,NULL
2458,"ID card deactivation",asraful.islam,"2020-07-28 11:17:21",202007289304,1,NULL,NULL
2457,"All laptop,TAB purchase related ",asraful.islam,"2020-07-22 19:30:59",202007229286,1,NULL,NULL
2456,"OSC reporting",asraful.islam,"2020-07-22 19:26:45",202007229285,1,NULL,NULL
2455,"PR, MR related work",asraful.islam,"2020-07-22 19:26:11",202007229284,1,NULL,NULL
2454,"Printer setup",asraful.islam,"2020-07-22 19:25:36",202007229283,1,NULL,NULL
2453,"Access block for 02-1668",asraful.islam,"2020-07-22 19:24:41",202007229282,1,NULL,NULL
2452,"Product collection from store",asraful.islam,"2020-07-22 19:21:40",202007229281,1,NULL,NULL
2451,"New Laptop configure",asraful.islam,"2020-07-22 19:17:13",202007229279,1,NULL,NULL
2450,"New laptop configure ",asraful.islam,"2020-07-22 19:16:09",202007229278,1,NULL,NULL
2449,"Printer page setup",asraful.islam,"2020-07-22 19:15:33",202007229277,1,NULL,NULL
2448,"PDF problem",asraful.islam,"2020-07-22 19:14:42",202007229276,1,NULL,NULL
2447,"Zoom Session",moinuddin,"2020-07-20 09:13:14",202007209253,1,NULL,NULL
2446,"Disk clean UP",asraful.islam,"2020-07-19 15:28:31",202007199251,1,NULL,NULL
2445,"User create ",asraful.islam,"2020-07-19 15:27:15",202007199250,1,NULL,NULL
2444,"On behalf of Swapon Kumar Biswas",asraful.islam,"2020-07-19 15:26:22",202007199249,1,NULL,NULL
2443,"Zoom Meeting",laila.siddika,"2020-07-19 15:15:11",202007199248,1,NULL,NULL
2442,"Windows Activation",ruhul.alam,"2020-07-15 15:41:07",202007159237,1,NULL,NULL
2441,"Unable to access NMC ground floor PC",shahriar.mustafa,"2020-07-15 13:41:08",202007159235,1,NULL,NULL
2440,"Microsoft Excel does not work properly",syed.sazzad,"2020-07-15 12:50:29",202007159233,1,NULL,NULL
2439,"Google Earth did not work.",forhad.bhuiyan,"2020-07-15 11:39:36",202007159230,1,NULL,NULL
2438,"PDF related issue",asraful.islam,"2020-07-14 14:44:55",202007149227,1,NULL,NULL
2437,"Out of office",asraful.islam,"2020-07-12 20:19:31",202007129209,1,NULL,NULL
2436,"Photocopier related work",asraful.islam,"2020-07-12 20:18:45",202007129208,1,NULL,NULL
2435,"windows activation ",asraful.islam,"2020-07-12 20:14:26",202007129204,1,NULL,NULL
2434,"Importance High",jaker,"2020-07-12 17:44:43",202007129203,1,NULL,NULL
2433,"Outlook Product activation failed",mithun.ghosh,"2020-07-12 17:42:47",202007129202,1,NULL,NULL
2432,"New laptop configure",asraful.islam,"2020-07-07 15:56:47",202007079161,1,NULL,NULL
2431,"New OS installation",asraful.islam,"2020-07-05 20:14:22",202007059153,1,NULL,NULL
2430,"Tally issue",asraful.islam,"2020-07-05 20:13:41",202007059152,1,NULL,NULL
2429,"IP phone installation",ekramul.amin,"2020-07-02 19:31:33",202007029138,1,NULL,NULL
2428,"Disk clean up",asraful.islam,"2020-07-02 12:31:42",202007029132,1,NULL,NULL
2427,"Printer setup",asraful.islam,"2020-06-29 15:18:24",202006299117,1,NULL,NULL
2426,"Windows problem",asraful.islam,"2020-06-29 15:17:51",202006299116,1,NULL,NULL
2425,"New 8 ID card entry and access",asraful.islam,"2020-06-29 13:32:15",202006299114,1,NULL,NULL
2424,"Windows problem",deloar.hossain,"2020-06-28 17:12:38",202006289108,1,NULL,NULL
2423,"IP phone install",uttam.kumar,"2020-06-27 10:58:34",202006279099,1,NULL,NULL
2422,"Laptop service  report related",asraful.islam,"2020-06-25 17:56:28",202006259094,1,NULL,NULL
2421,"Advance adjustment related ",asraful.islam,"2020-06-25 17:54:12",202006259092,1,NULL,NULL
2420,"Petty cash adjustment related ",asraful.islam,"2020-06-25 17:53:33",202006259091,1,NULL,NULL
2419,"Most important!",jaker,"2020-06-24 20:48:54",202006249081,1,NULL,NULL
2418,"Data copy and new windows installation",asraful.islam,"2020-06-24 16:28:45",202006249077,1,NULL,NULL
2417,"VPN issue",asraful.islam,"2020-06-22 18:55:59",202006229056,1,NULL,NULL
2416,"New windows for Home PC",asraful.islam,"2020-06-17 17:17:45",202006179035,1,NULL,NULL
2415,"Software and PC slow of office PC",asraful.islam,"2020-06-17 17:16:55",202006179034,1,NULL,NULL
2414,"Printer problem ",asraful.islam,"2020-06-17 17:15:47",202006179033,1,NULL,NULL
2413,"Tally server Issue.",asraful.islam,"2020-06-17 17:15:09",202006179032,1,NULL,NULL
2412,"HO front gate camera problem ",asraful.islam,"2020-06-17 17:13:30",202006179031,1,NULL,NULL
2411,"Taj camera problem",asraful.islam,"2020-06-17 17:12:41",202006179030,1,NULL,NULL
2410,"NMC server room camera problem",asraful.islam,"2020-06-17 17:11:50",202006179029,1,NULL,NULL
2409,"NMC GF door access problem",asraful.islam,"2020-06-17 17:11:07",202006179028,1,NULL,NULL
2408,"Laptop Battery and SSD",asraful.islam,"2020-06-17 17:06:42",202006179027,1,NULL,NULL
2407,"Laptop bag",amir.hamza,"2020-06-14 18:14:11",202006148995,1,NULL,NULL
2406,"Desktop very slow,windows problem,sentral not sign in,please support emergency.",amir.hamza,"2020-06-14 18:10:20",202006148994,1,NULL,NULL
2405,"Need Antivirus",neaj.morshed,"2020-06-14 17:48:26",202006148993,1,NULL,NULL
2404,"MS office problem",asraful.islam,"2020-06-10 11:11:51",202006108972,1,NULL,NULL
2403,"Revenue assurance new printer installation and inspection  ",asraful.islam,"2020-06-10 11:04:29",202006108971,1,NULL,NULL
2402,"New printer setup",asraful.islam,"2020-06-10 11:03:24",202006108970,1,NULL,NULL
2401,"New printer setup",asraful.islam,"2020-06-10 11:02:01",202006108969,1,NULL,NULL
2400,"Printer Ink problem",asraful.islam,"2020-06-10 11:00:42",202006108967,1,NULL,NULL
2399,"Laptop slow",asraful.islam,"2020-06-09 16:31:34",202006098962,1,NULL,NULL
2398,"Display and Mainboard Problem",samim.hossan,"2020-06-09 13:02:29",202006098958,1,NULL,NULL
2397,"Windown Activation ",arafat.nazmul,"2020-06-07 18:19:37",202006078940,1,NULL,NULL
2396,Critical,abdullahazad,"2020-06-06 23:35:19",202006068930,1,NULL,NULL
2395,"Laptop slow due to old OS.",uttam.kumar,"2020-06-04 18:49:47",202006048923,1,NULL,NULL
2394,"Desktop (S/N: 4CE8253GPC)",abdullahazad,"2020-06-04 17:53:11",202006048921,1,NULL,NULL
2393,"Desktop (S/N:75P7R42 )",abdullahazad,"2020-06-04 17:50:38",202006048920,1,NULL,NULL
